paper_id,pdf_file,md_file,page_count,char_count,status,error,timestamp
5087f7c0e2a3,5087f7c0e2a3_quantum_computing_for_supply_chain_finance.pdf,5087f7c0e2a3_quantum_computing_for_supply_chain_finance.md,4,20661,success,,2026-04-08T22:22:30
50989fdc9ad1,50989fdc9ad1_statistics_informed_parameterized_quantum_circuit_towards_practical_quantum_stat.pdf,50989fdc9ad1_statistics_informed_parameterized_quantum_circuit_towards_practical_quantum_stat.md,17,80900,success,,2026-04-08T22:22:30
52b1d7c50b82,52b1d7c50b82_variational_quantum_monte_carlo_study_of_two_dimensional_wigner_crystals_exchang.pdf,52b1d7c50b82_variational_quantum_monte_carlo_study_of_two_dimensional_wigner_crystals_exchang.md,59,107988,success,,2026-04-08T22:22:31
5308fd4d7e17,5308fd4d7e17_a_structured_survey_of_quantum_computing_for_the_financial_industry.pdf,5308fd4d7e17_a_structured_survey_of_quantum_computing_for_the_financial_industry.md,19,90562,success,,2026-04-08T22:22:31
53a6837ae00d,53a6837ae00d_quantum_enhanced_artificial_intelligence_framework_for_hybrid_computing_and_natu.pdf,53a6837ae00d_quantum_enhanced_artificial_intelligence_framework_for_hybrid_computing_and_natu.md,8,27966,success,,2026-04-08T22:22:31
53a718c11ea8,53a718c11ea8_quantum_machine_learning_for_quantum_anomaly_detection.pdf,53a718c11ea8_quantum_machine_learning_for_quantum_anomaly_detection.md,11,44182,success,,2026-04-08T22:22:31
53cdbb737343,53cdbb737343_portfolio_optimization_using_accelerated_quantum_simulation.pdf,53cdbb737343_portfolio_optimization_using_accelerated_quantum_simulation.md,6,29626,success,,2026-04-08T22:22:32
5413b7728054,5413b7728054_quantum_machine_learning_harnessing_quantum_algorithms_for_supervised_and_unsupe.pdf,5413b7728054_quantum_machine_learning_harnessing_quantum_algorithms_for_supervised_and_unsupe.md,9,29291,success,,2026-04-08T22:22:32
55025d58c227,55025d58c227_recursive_quantum_decoherence_and_classical_emergence_simulator.pdf,55025d58c227_recursive_quantum_decoherence_and_classical_emergence_simulator.md,27,42104,success,,2026-04-09T17:08:24
55400536a64e,55400536a64e_optimized_quantum_neural_networks_for_anomaly_detection_in_securities_transactio.pdf,55400536a64e_optimized_quantum_neural_networks_for_anomaly_detection_in_securities_transactio.md,18,43194,success,,2026-04-08T22:22:33
55496bcdeaa7,55496bcdeaa7_variational_quantum_algorithm_for_unconstrained_black_box_binary_optimization_ap.pdf,55496bcdeaa7_variational_quantum_algorithm_for_unconstrained_black_box_binary_optimization_ap.md,23,78194,success,,2026-04-08T22:22:33
559b94bd12c0,559b94bd12c0_unveiling_the_quantum_realm_a_comprehensive_analysis_of_quantum_computing.pdf,559b94bd12c0_unveiling_the_quantum_realm_a_comprehensive_analysis_of_quantum_computing.md,6,30195,success,,2026-04-08T22:22:35
55cbe84d64e7,55cbe84d64e7_quantum_speedup_of_monte_carlo_integration_in_the_direction_of_dimension_and_its.pdf,55cbe84d64e7_quantum_speedup_of_monte_carlo_integration_in_the_direction_of_dimension_and_its.md,13,53363,success,,2026-04-08T22:22:35
567b25a75e80,567b25a75e80_portfolio_optimization_based_on_quantum_hhl_algorithm.pdf,567b25a75e80_portfolio_optimization_based_on_quantum_hhl_algorithm.md,701,1557236,success,,2026-04-08T22:22:35
57294220386e,57294220386e_challenges_and_opportunities_of_quantum_computing_and_its_transformative_potenti.pdf,57294220386e_challenges_and_opportunities_of_quantum_computing_and_its_transformative_potenti.md,6,4232,success,,2026-04-08T22:22:41
5761d4b2accf,5761d4b2accf_an_improved_qft_based_quantum_comparator_and_extended_modular_arithmetic_using_o.pdf,5761d4b2accf_an_improved_qft_based_quantum_comparator_and_extended_modular_arithmetic_using_o.md,10,35978,success,,2026-04-08T22:22:41
57a58ac6ea72,57a58ac6ea72_mathematical_foundations_of_quantum_linear_regression_a_proof_of_concept_via_var.pdf,57a58ac6ea72_mathematical_foundations_of_quantum_linear_regression_a_proof_of_concept_via_var.md,21,37029,success,,2026-04-08T22:22:42
57ed01f77bc6,57ed01f77bc6_comparative_study_between_quantum_and_classical_methods_few_observations_from_po.pdf,57ed01f77bc6_comparative_study_between_quantum_and_classical_methods_few_observations_from_po.md,5,24846,success,,2026-04-08T22:22:42
58470ab028ef,58470ab028ef_quantum_autoencoder_for_enhanced_fraud_detection_in_imbalanced_credit_card_datas.pdf,58470ab028ef_quantum_autoencoder_for_enhanced_fraud_detection_in_imbalanced_credit_card_datas.md,12,60753,success,,2026-04-08T22:22:42
585676a57508,585676a57508_a_simple_variational_quantum_monte_carlo_effective_mass_approach_for_excitons_an.pdf,585676a57508_a_simple_variational_quantum_monte_carlo_effective_mass_approach_for_excitons_an.md,22,39285,success,,2026-04-08T22:22:42
58a29f9f57a7,58a29f9f57a7_hybrid_quantum_classical_models_and_optimization_techniques_for_financial_fraud_.pdf,58a29f9f57a7_hybrid_quantum_classical_models_and_optimization_techniques_for_financial_fraud_.md,8,39717,success,,2026-04-08T22:22:43
58e7ea9324df,58e7ea9324df_d5_4_evaluation_of_quantum_algorithms_for_pricing_and_computation_of_var.pdf,58e7ea9324df_d5_4_evaluation_of_quantum_algorithms_for_pricing_and_computation_of_var.md,30,71968,success,,2026-04-08T22:22:43
58f4450b9cce,58f4450b9cce_forecasting_financial_risk_using_quantum_neural_networks.pdf,58f4450b9cce_forecasting_financial_risk_using_quantum_neural_networks.md,8,29399,success,,2026-04-08T22:22:43
590bb868b4e0,590bb868b4e0_frequency_domain_enhanced_bi_directional_recurrent_quantum_network_for_stock_pri.pdf,590bb868b4e0_frequency_domain_enhanced_bi_directional_recurrent_quantum_network_for_stock_pri.md,37,85953,success,,2026-04-08T22:22:43
596d3496c56c,596d3496c56c_unleashing_the_potential_of_llms_for_quantum_computing_a_study_in_quantum_archit.pdf,596d3496c56c_unleashing_the_potential_of_llms_for_quantum_computing_a_study_in_quantum_archit.md,9,48353,success,,2026-04-08T22:22:44
59cca9744140,59cca9744140_quantum_state_preparation_by_improved_mps_method.pdf,59cca9744140_quantum_state_preparation_by_improved_mps_method.md,18,43224,success,,2026-04-09T18:15:18
5a14221c82c6,5a14221c82c6_a_comprehensive_exploration_of_quantum_calculus_extending_classical_calculus_to_.pdf,5a14221c82c6_a_comprehensive_exploration_of_quantum_calculus_extending_classical_calculus_to_.md,5,25522,success,,2026-04-08T22:22:45
5a37fc259055,5a37fc259055_quantum_optimization_for_network_capacity_expansion_of_microgrid_models_via_grov.pdf,5a37fc259055_quantum_optimization_for_network_capacity_expansion_of_microgrid_models_via_grov.md,6,32902,success,,2026-04-08T22:22:45
5a3e1c66be6e,5a3e1c66be6e_smart_vault_security_in_banks_a_quantum_ai_enabled_intrusion_detection_system.pdf,5a3e1c66be6e_smart_vault_security_in_banks_a_quantum_ai_enabled_intrusion_detection_system.md,5,23232,success,,2026-04-08T22:22:45
5a5bcd7b5e90,5a5bcd7b5e90_algorithmic_approach_to_adiabatic_quantum_optimization.pdf,5a5bcd7b5e90_algorithmic_approach_to_adiabatic_quantum_optimization.md,7,31624,success,,2026-04-08T22:22:45
5a9835a859bf,5a9835a859bf_portfolio_optimization_on_classical_and_quantum_computers_using_portfawn.pdf,5a9835a859bf_portfolio_optimization_on_classical_and_quantum_computers_using_portfawn.md,9,38856,success,,2026-04-08T22:22:46
5b3485ced673,5b3485ced673_investment_risk_assessment_quantum_computing_and_communications_2029_fault_toler.pdf,5b3485ced673_investment_risk_assessment_quantum_computing_and_communications_2029_fault_toler.md,43,98923,success,,2026-04-08T22:22:46
5b6f77b75bb0,5b6f77b75bb0_hybrid_quantum_classical_learning_approaches_for_scalable_optimization_beyond_ni.pdf,5b6f77b75bb0_hybrid_quantum_classical_learning_approaches_for_scalable_optimization_beyond_ni.md,7,21342,success,,2026-04-08T22:22:46
5bb38201b7ae,5bb38201b7ae_qml_algorithm_for_market_pattern_detection_in_high_frequency_trading_for_banking.pdf,5bb38201b7ae_qml_algorithm_for_market_pattern_detection_in_high_frequency_trading_for_banking.md,5,29828,success,,2026-04-08T22:22:46
5bd5a79bc18a,5bd5a79bc18a_a_quantum_computing_based_system_for_portfolio_optimization_using_future_asset_v.pdf,5bd5a79bc18a_a_quantum_computing_based_system_for_portfolio_optimization_using_future_asset_v.md,10,27802,success,,2026-04-08T22:22:47
5beb1712456c,5beb1712456c_using_quantum_monte_carlo_simulation_to_price_complicated_derivatives_in_the_big.pdf,5beb1712456c_using_quantum_monte_carlo_simulation_to_price_complicated_derivatives_in_the_big.md,6,27242,success,,2026-04-08T22:22:47
5c9fef8c2825,5c9fef8c2825_financial_index_tracking_via_quantum_computing_with_cardinality_constraints.pdf,5c9fef8c2825_financial_index_tracking_via_quantum_computing_with_cardinality_constraints.md,8,29774,success,,2026-04-08T22:22:47
5cd21914c8a3,5cd21914c8a3_enhancing_quantum_approximate_optimization_with_cnn_cvar_integration.pdf,5cd21914c8a3_enhancing_quantum_approximate_optimization_with_cnn_cvar_integration.md,21,54628,success,,2026-04-08T22:22:47
5cf59c9d0438,5cf59c9d0438_an_effective_qubo_formulation_for_knapsack_problems.pdf,5cf59c9d0438_an_effective_qubo_formulation_for_knapsack_problems.md,6,30851,success,,2026-04-09T18:19:59
5d534083c368,5d534083c368_solving_non_native_combinatorial_optimization_problems_using_hybrid_quantum_clas.pdf,5d534083c368_solving_non_native_combinatorial_optimization_problems_using_hybrid_quantum_clas.md,14,68868,success,,2026-04-08T22:22:47
5f1b1731f44b,5f1b1731f44b_quantum_financial_modeling_on_noisy_intermediate_scale_quantum_hardware_random_w.pdf,5f1b1731f44b_quantum_financial_modeling_on_noisy_intermediate_scale_quantum_hardware_random_w.md,24,65169,success,,2026-04-08T22:22:48
5f3cabc4cfc6,5f3cabc4cfc6_an_introduction_to_financial_option_pricing_on_a_qudit_based_quantum_computer.pdf,5f3cabc4cfc6_an_introduction_to_financial_option_pricing_on_a_qudit_based_quantum_computer.md,22,84855,success,,2026-04-08T22:22:48
5f5133229f76,5f5133229f76_spectral_graph_compression_in_deploying_recommender_algorithms_on_quantum_simula.pdf,5f5133229f76_spectral_graph_compression_in_deploying_recommender_algorithms_on_quantum_simula.md,20,57255,success,,2026-04-08T22:22:49
61102309a95a,61102309a95a_enhancing_quantum_machine_learning_algorithms_for_optimized_financial_portfolio_.pdf,61102309a95a_enhancing_quantum_machine_learning_algorithms_for_optimized_financial_portfolio_.md,7,39752,success,,2026-04-08T22:22:49
6128be5df2e0,6128be5df2e0_cost_optimization_in_hybrid_cloud_environments.pdf,6128be5df2e0_cost_optimization_in_hybrid_cloud_environments.md,14,27405,success,,2026-04-08T22:22:49
615067f0066c,615067f0066c_hybrid_quantum_classical_portfolio_optimization_leveraging_counterdiabatic_annea.pdf,615067f0066c_hybrid_quantum_classical_portfolio_optimization_leveraging_counterdiabatic_annea.md,10,34077,success,,2026-04-08T22:22:49
615067f0066c,615067f0066c.pdf,615067f0066c.md,10,34077,success,,2026-04-08T22:22:49
618a035e5260,618a035e5260_bls_qlstm_a_novel_hybrid_quantum_neural_network_for_stock_index_forecasting.pdf,618a035e5260_bls_qlstm_a_novel_hybrid_quantum_neural_network_for_stock_index_forecasting.md,15,73836,success,,2026-04-08T22:22:50
6190538f1800,6190538f1800_current_challenge_and_limitations_in_quantum_computation.pdf,6190538f1800_current_challenge_and_limitations_in_quantum_computation.md,10,25975,success,,2026-04-08T22:22:50
620d7dc5208d,620d7dc5208d_quantum_computing_in_finance_the_intesa_sanpaolo_experience.pdf,620d7dc5208d_quantum_computing_in_finance_the_intesa_sanpaolo_experience.md,6,31871,success,,2026-04-08T22:22:50
623597ee0f9c,623597ee0f9c_dividing_quantum_circuits_for_time_evolution_of_stochastic_processes_by_orthogon.pdf,623597ee0f9c_dividing_quantum_circuits_for_time_evolution_of_stochastic_processes_by_orthogon.md,17,68992,success,,2026-04-08T22:22:50
624a4d090c3e,624a4d090c3e_an_efficient_confidentiality_scheme_based_on_quadratic_chaotic_map_and_fibonacci.pdf,624a4d090c3e_an_efficient_confidentiality_scheme_based_on_quadratic_chaotic_map_and_fibonacci.md,27,63118,success,,2026-04-08T22:22:50
6257d900d3ef,6257d900d3ef_hybrid_quantum_classical_model_for_enhanced_cross_border_financial_fraud_detecti.pdf,6257d900d3ef_hybrid_quantum_classical_model_for_enhanced_cross_border_financial_fraud_detecti.md,10,33114,success,,2026-04-08T22:22:51
6278f0d22ba5,6278f0d22ba5_predictive_techniques_for_stock_price_movement_using_quantum_classical_approach_.pdf,6278f0d22ba5_predictive_techniques_for_stock_price_movement_using_quantum_classical_approach_.md,7,24614,success,,2026-04-08T22:22:51
629ad7ff1054,629ad7ff1054_financial_market_modeling_with_quantum_neural_networks.pdf,629ad7ff1054_financial_market_modeling_with_quantum_neural_networks.md,40,75322,success,,2026-04-08T22:22:51
631717352091,631717352091_monte_carlo_option_pricing_in_quantum_parallel.pdf,631717352091_monte_carlo_option_pricing_in_quantum_parallel.md,19,49601,success,,2026-04-08T22:22:52
63287a0e96b2,63287a0e96b2_time_series_forecasting_with_quantum_machine_learning_architectures.pdf,63287a0e96b2_time_series_forecasting_with_quantum_machine_learning_architectures.md,465,1054088,success,,2026-04-08T22:22:52
6377e377053e,6377e377053e_enhanced_fill_probability_estimates_in_institutional_algorithmic_bond_trading_us.pdf,6377e377053e_enhanced_fill_probability_estimates_in_institutional_algorithmic_bond_trading_us.md,16,84243,success,,2026-04-09T18:29:46
64111b3b5d61,64111b3b5d61_ai_amp_quantum_computing_for_finance_amp_insurance.pdf,64111b3b5d61_ai_amp_quantum_computing_for_finance_amp_insurance.md,690,941804,success,,2026-04-08T22:22:56
64522483ae83,64522483ae83_guest_editorial_selected_extended_papers_from_the_quantum_software_architecture_.pdf,64522483ae83_guest_editorial_selected_extended_papers_from_the_quantum_software_architecture_.md,2,9338,success,,2026-04-08T22:23:00
645e6ec4f04e,645e6ec4f04e_high_dimensional_counterdiabatic_quantum_computing.pdf,645e6ec4f04e_high_dimensional_counterdiabatic_quantum_computing.md,11,40832,success,,2026-04-09T18:38:15
646bd6bbd935,646bd6bbd935_accelerated_quantum_monte_carlo_with_mitigated_error_on_noisy_quantum_computer.pdf,646bd6bbd935_accelerated_quantum_monte_carlo_with_mitigated_error_on_noisy_quantum_computer.md,22,95986,success,,2026-04-08T22:23:01
64a4167a442c,64a4167a442c_quantum_machine_learning_for_advanced_data_processing_in_business_analytics_a_pa.pdf,64a4167a442c_quantum_machine_learning_for_advanced_data_processing_in_business_analytics_a_pa.md,24,88133,success,,2026-04-08T22:23:01
64bdec61d4fd,64bdec61d4fd_quantum_portfolio_rebalancing_algorithm_qpra_an_integrating_quantum_computing_an.pdf,64bdec61d4fd_quantum_portfolio_rebalancing_algorithm_qpra_an_integrating_quantum_computing_an.md,35,74332,success,,2026-04-08T22:23:01
64beee021f17,64beee021f17_hybrid_quantum_network_for_classification_of_finance_and_mnist_data.pdf,64beee021f17_hybrid_quantum_network_for_classification_of_finance_and_mnist_data.md,4,23008,success,,2026-04-08T22:23:02
65172a2ed058,65172a2ed058_quantum_inspired_computing_entanglement_enhanced_technique_for_short_portfolio_i.pdf,65172a2ed058_quantum_inspired_computing_entanglement_enhanced_technique_for_short_portfolio_i.md,5,31747,success,,2026-04-08T22:23:02
6534fbda7b00,6534fbda7b00_quantum_enhanced_deep_reinforcement_learning_for_central_bank_digital_currency_c.pdf,6534fbda7b00_quantum_enhanced_deep_reinforcement_learning_for_central_bank_digital_currency_c.md,16,21127,success,,2026-04-08T22:23:02
661640f62940,661640f62940_quantum_computing_for_optimization_with_ising_machine.pdf,661640f62940_quantum_computing_for_optimization_with_ising_machine.md,8,33812,success,,2026-04-08T22:23:02
6684e6c1b57f,6684e6c1b57f_quantum_algorithm_for_stochastic_optimal_stopping_problems_with_applications_in_.pdf,6684e6c1b57f_quantum_algorithm_for_stochastic_optimal_stopping_problems_with_applications_in_.md,46,129287,success,,2026-04-08T22:23:02
66b4a51889c0,66b4a51889c0_quantum_2_player_games_and_realizations_with_circuits.pdf,66b4a51889c0_quantum_2_player_games_and_realizations_with_circuits.md,13,58288,success,,2026-04-09T18:48:24
66f18ee7b813,66f18ee7b813_an_efficient_quantum_algorithm_for_independent_component_analysis.pdf,66f18ee7b813_an_efficient_quantum_algorithm_for_independent_component_analysis.md,24,68220,success,,2026-04-08T22:23:03
66f43397ba83,66f43397ba83_intermediate_qutrit_based_improved_quantum_arithmetic_operations_with_applicatio.pdf,66f43397ba83_intermediate_qutrit_based_improved_quantum_arithmetic_operations_with_applicatio.md,11,53561,success,,2026-04-08T22:23:03
67445f0a13ee,67445f0a13ee_variational_quantum_monte_carlo_method_with_a_neural_network_ansatz_for_open_qua.pdf,67445f0a13ee_variational_quantum_monte_carlo_method_with_a_neural_network_ansatz_for_open_qua.md,10,35532,success,,2026-04-08T22:23:04
674c681a57d0,674c681a57d0_d5_7_update_of_review_of_state_of_the_art_for_pricing_and_computation_of_var.pdf,674c681a57d0_d5_7_update_of_review_of_state_of_the_art_for_pricing_and_computation_of_var.md,24,79656,success,,2026-04-08T22:23:04
67d46e29ec7f,67d46e29ec7f_gaussian_boson_sampling_for_binary_optimization.pdf,67d46e29ec7f_gaussian_boson_sampling_for_binary_optimization.md,3,9646,success,,2026-04-08T22:23:04
67ed9d74dd96,67ed9d74dd96_approximate_complex_amplitude_encoding_algorithm_and_its_application_to_data_cla.pdf,67ed9d74dd96_approximate_complex_amplitude_encoding_algorithm_and_its_application_to_data_cla.md,13,53870,success,,2026-04-08T22:23:04
67ef832f18a2,67ef832f18a2_quantum_computing_applications_in_financial_modeling_and_portfolio_optimization.pdf,67ef832f18a2_quantum_computing_applications_in_financial_modeling_and_portfolio_optimization.md,5,22349,success,,2026-04-08T22:23:04
67f83161d410,67f83161d410_a_survey_of_quantum_computing_for_finance.pdf,67f83161d410_a_survey_of_quantum_computing_for_finance.md,60,289231,success,,2026-04-08T22:23:05
683bece8f94d,683bece8f94d_application_of_quantum_computers_in_foreign_exchange_reserves_management.pdf,683bece8f94d_application_of_quantum_computers_in_foreign_exchange_reserves_management.md,54,163300,success,,2026-04-08T22:23:05
685e76bf45ae,685e76bf45ae_implementing_the_quantum_approximate_optimization_algorithms_for_qubo_problems_a.pdf,685e76bf45ae_implementing_the_quantum_approximate_optimization_algorithms_for_qubo_problems_a.md,15,47136,success,,2026-04-08T22:23:06
68a06e2534e1,68a06e2534e1_quantum_computing_algorithms_architectures_and_applications_by_dr_animoni_nagara.pdf,68a06e2534e1_quantum_computing_algorithms_architectures_and_applications_by_dr_animoni_nagara.md,8,7847,success,,2026-04-08T22:23:06
68b9ec9dea63,68b9ec9dea63_quantum_enhanced_temporal_embeddings_via_a_hybrid_seq2seq_architecture.pdf,68b9ec9dea63_quantum_enhanced_temporal_embeddings_via_a_hybrid_seq2seq_architecture.md,6,25228,success,,2026-04-08T22:23:06
68d02a109ffd,68d02a109ffd_high_dimensional_signal_processing_using_classical_quantum_machine_learning_pipe.pdf,68d02a109ffd_high_dimensional_signal_processing_using_classical_quantum_machine_learning_pipe.md,3,17679,success,,2026-04-08T22:23:06
69a4901976a9,69a4901976a9_generative_quantum_learning_of_joint_probability_distribution_functions.pdf,69a4901976a9_generative_quantum_learning_of_joint_probability_distribution_functions.md,19,81193,success,,2026-04-08T22:23:06
69b8b36d8aad,69b8b36d8aad_a_quantum_risk_management_framework_qrmf_quantum_amplitude_estimation_for_var_cv.pdf,69b8b36d8aad_a_quantum_risk_management_framework_qrmf_quantum_amplitude_estimation_for_var_cv.md,20,53807,success,,2026-04-08T22:23:07
69bf4c1b7cbe,69bf4c1b7cbe_a_quantum_inspired_binary_optimization_algorithm_for_representative_selection.pdf,69bf4c1b7cbe_a_quantum_inspired_binary_optimization_algorithm_for_representative_selection.md,11,46351,success,,2026-04-08T22:23:07
69bfce9095d0,69bfce9095d0_genetically_engineered_quantum_circuits_for_financial_market_indicators.pdf,69bfce9095d0_genetically_engineered_quantum_circuits_for_financial_market_indicators.md,14,27455,success,,2026-04-08T22:23:08
6ac0d0a3c55a,6ac0d0a3c55a_end_to_end_resource_analysis_for_quantum_interior_point_methods_and_portfolio_op.pdf,6ac0d0a3c55a_end_to_end_resource_analysis_for_quantum_interior_point_methods_and_portfolio_op.md,40,181755,success,,2026-04-08T22:23:08
6b2b4f6ba298,6b2b4f6ba298_lt_div_gt_multiplicative_weights_methods_and_gibbs_state_preparation_for_conic_p.pdf,6b2b4f6ba298_lt_div_gt_multiplicative_weights_methods_and_gibbs_state_preparation_for_conic_p.md,24,43826,success,,2026-04-08T22:23:09
6cb502a2896a,6cb502a2896a_continuous_variables_quantum_algorithm_for_solving_ordinary_differential_equatio.pdf,6cb502a2896a_continuous_variables_quantum_algorithm_for_solving_ordinary_differential_equatio.md,6,30906,success,,2026-04-08T22:23:09
6ce12ea7c2bf,6ce12ea7c2bf_a_collaborative_framework_for_quantum_optimisation_and_quantum_neural_networks_c.pdf,6ce12ea7c2bf_a_collaborative_framework_for_quantum_optimisation_and_quantum_neural_networks_c.md,14,33394,success,,2026-04-08T22:23:09
6d5768682408,6d5768682408_solving_the_product_breakdown_structure_problem_with_constrained_qaoa.pdf,6d5768682408_solving_the_product_breakdown_structure_problem_with_constrained_qaoa.md,13,43370,success,,2026-04-08T22:23:09
6df543f1353b,6df543f1353b_variational_quantum_monte_carlo_simulations_with_tensor_network_states.pdf,6df543f1353b_variational_quantum_monte_carlo_simulations_with_tensor_network_states.md,4,20150,success,,2026-04-08T22:23:09
6e0380dce3b2,6e0380dce3b2_accelerating_quantum_monte_carlo_calculations_with_set_equivariant_architectures.pdf,6e0380dce3b2_accelerating_quantum_monte_carlo_calculations_with_set_equivariant_architectures.md,19,48867,success,,2026-04-08T22:23:09
6e5c81beaefd,6e5c81beaefd_classification_of_financial_data_using_quantum_support_vector_machine.pdf,6e5c81beaefd_classification_of_financial_data_using_quantum_support_vector_machine.md,5,16637,success,,2026-04-08T22:23:10
6e6696a9c05a,6e6696a9c05a_quantum_time_series_similarity_measures_and_quantum_temporal_kernels.pdf,6e6696a9c05a_quantum_time_series_similarity_measures_and_quantum_temporal_kernels.md,25,67064,success,,2026-04-08T22:23:10
6eb61c248ea7,6eb61c248ea7_decoherence_in_adiabatic_quantum_computation.pdf,6eb61c248ea7_decoherence_in_adiabatic_quantum_computation.md,21,93465,success,,2026-04-08T22:23:10
6f039fcdad9d,6f039fcdad9d_variational_quantum_algorithm_based_on_lagrange_polynomial_encoding_to_solve_dif.pdf,6f039fcdad9d_variational_quantum_algorithm_based_on_lagrange_polynomial_encoding_to_solve_dif.md,21,94106,success,,2026-04-08T22:23:10
6f139839ae4c,6f139839ae4c_quantum_reservoir_computing_for_statistical_classification_in_a_superconducting_.pdf,6f139839ae4c_quantum_reservoir_computing_for_statistical_classification_in_a_superconducting_.md,13,56761,success,,2026-04-08T22:23:11
6fe2aeb67e66,6fe2aeb67e66_quantum_computing.pdf,6fe2aeb67e66_quantum_computing.md,4,11663,success,,2026-04-08T22:23:11
7012f13a70a3,7012f13a70a3_unsupervised_quantum_anomaly_detection_on_noisy_quantum_processors.pdf,7012f13a70a3_unsupervised_quantum_anomaly_detection_on_noisy_quantum_processors.md,11,44207,success,,2026-04-08T22:23:11
71966c8a9dc7,71966c8a9dc7_big_data_in_financial_risk_management_predictive_modeling_real_time_assessment_a.pdf,71966c8a9dc7_big_data_in_financial_risk_management_predictive_modeling_real_time_assessment_a.md,15,58098,success,,2026-04-08T22:23:12
71dc25d5ac6a,71dc25d5ac6a_leveraging_quantum_computing_and_optimization_to_estimate_financial_crashes_in_s.pdf,71dc25d5ac6a_leveraging_quantum_computing_and_optimization_to_estimate_financial_crashes_in_s.md,6,31792,success,,2026-04-08T22:23:12
71e349feba65,71e349feba65_quantum_machine_learning_for_multi_criteria_decision_making_in_industrial_projec.pdf,71e349feba65_quantum_machine_learning_for_multi_criteria_decision_making_in_industrial_projec.md,1,2953,success,,2026-04-08T22:23:12
71ed62112b8d,71ed62112b8d_exploring_the_revolutionary_potential_of_quantum_technologies_in_the_fintech_ind.pdf,71ed62112b8d_exploring_the_revolutionary_potential_of_quantum_technologies_in_the_fintech_ind.md,9,30126,success,,2026-04-08T22:23:12
732f54a585cf,732f54a585cf_enhanced_ransomware_detection_using_a_hybrid_quantum_classical_convolutional_neu.pdf,732f54a585cf_enhanced_ransomware_detection_using_a_hybrid_quantum_classical_convolutional_neu.md,7,37303,success,,2026-04-08T22:23:12
73f3adac41d9,73f3adac41d9_solving_portfolio_optimization_problems_using_adiabatic_quantum_computing.pdf,73f3adac41d9_solving_portfolio_optimization_problems_using_adiabatic_quantum_computing.md,15,29766,success,,2026-04-08T22:23:12
74c6ac2ca350,74c6ac2ca350_solving_general_qubos_with_warm_start_qaoa_via_a_reduction_to_max_cut.pdf,74c6ac2ca350_solving_general_qubos_with_warm_start_qaoa_via_a_reduction_to_max_cut.md,24,65735,success,,2026-04-08T22:23:12
75a7b04fa681,75a7b04fa681_encoding_of_probability_distributions_for_quantum_monte_carlo_using_tensor_netwo.pdf,75a7b04fa681_encoding_of_probability_distributions_for_quantum_monte_carlo_using_tensor_netwo.md,20,42136,success,,2026-04-08T22:23:13
75c40280653d,75c40280653d_automating_financial_analysis_with_qml_algorithm_a_banking_industry_perspective.pdf,75c40280653d_automating_financial_analysis_with_qml_algorithm_a_banking_industry_perspective.md,5,57704,success,,2026-04-08T22:23:13
75cd91455541,75cd91455541_quantum_versus_classical_generative_modelling_in_finance.pdf,75cd91455541_quantum_versus_classical_generative_modelling_in_finance.md,17,68219,success,,2026-04-09T18:58:46
75d6acf76068,75d6acf76068_ml_driven_quantum_portfolio_optimization_hybrid_cnn_lstm_architecture_with_adapt.pdf,75d6acf76068_ml_driven_quantum_portfolio_optimization_hybrid_cnn_lstm_architecture_with_adapt.md,9,34165,success,,2026-04-08T22:23:13
75eee58caf3a,75eee58caf3a_contextual_quantum_neural_networks_for_stock_price_prediction.pdf,75eee58caf3a_contextual_quantum_neural_networks_for_stock_price_prediction.md,19,78722,success,,2026-04-08T22:23:14
7600a952f76a,7600a952f76a_shallow_and_robust_qaoa_improving_feasibility_and_hardware_performance_via_linea.pdf,7600a952f76a_shallow_and_robust_qaoa_improving_feasibility_and_hardware_performance_via_linea.md,31,62894,success,,2026-04-08T22:23:14
76a87207ec32,76a87207ec32_quantum_principal_component_analysis_for_financial_fraud_detection.pdf,76a87207ec32_quantum_principal_component_analysis_for_financial_fraud_detection.md,8,45684,success,,2026-04-08T22:23:14
76bf72482fcf,76bf72482fcf_a_comparative_analysis_of_classical_and_quantum_machine_learning_models_for_fina.pdf,76bf72482fcf_a_comparative_analysis_of_classical_and_quantum_machine_learning_models_for_fina.md,6,23567,success,,2026-04-08T22:23:14
76ee3cb38743,76ee3cb38743_quantum_speedup_of_monte_carlo_integration_with_respect_to_the_number_of_dimensi.pdf,76ee3cb38743_quantum_speedup_of_monte_carlo_integration_with_respect_to_the_number_of_dimensi.md,13,53363,success,,2026-04-08T22:23:14
76ee9fd77e4e,76ee9fd77e4e_quantum_alternating_operator_ansatz_with_pso_optimizer_for_portfolio_optimizatio.pdf,76ee9fd77e4e_quantum_alternating_operator_ansatz_with_pso_optimizer_for_portfolio_optimizatio.md,13,57638,success,,2026-04-08T22:23:14
774364c6da63,774364c6da63_hqqubo_a_hybrid_querying_quantum_optimization_model_validated_with_16_qubits_on_.pdf,774364c6da63_hqqubo_a_hybrid_querying_quantum_optimization_model_validated_with_16_qubits_on_.md,12,46648,success,,2026-04-09T19:06:03
774d2b8eb9f8,774d2b8eb9f8_variational_quantum_monte_carlo_calculations_for_solid_surfaces.pdf,774d2b8eb9f8_variational_quantum_monte_carlo_calculations_for_solid_surfaces.md,9,28559,success,,2026-04-08T22:23:15
